@relation 'Stu Performance-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Student_ID numeric
@attribute Hours_Studied numeric
@attribute Attendance numeric
@attribute Parental_Involvement {Low,Medium,High}
@attribute Access_to_Resources {High,Medium,Low}
@attribute Extracurricular_Activities {No,Yes}
@attribute Sleep_Hours numeric
@attribute Previous_Scores numeric
@attribute Motivation_Level {Low,Medium,High}
@attribute Internet_Access {Yes,No}
@attribute Tutoring_Sessions numeric
@attribute Family_Income {Low,Medium,High}
@attribute Teacher_Quality {Medium,High,Low}
@attribute School_Type {Public,Private}
@attribute Peer_Influence {Positive,Negative,Neutral}
@attribute Physical_Activity numeric
@attribute Learning_Disabilities {No,Yes}
@attribute Parental_Education_Level {'High School',College,Postgraduate}
@attribute Distance_from_Home {Near,Moderate,Far}
@attribute Gender {Male,Female}
@attribute Exam_Score numeric
@attribute Academic_Performance numeric

@data
0.652653,0.404762,0.975,Medium,High,Yes,0,0.08,Low,Yes,0,Medium,Medium,Public,Positive,0.5,No,Postgraduate,Near,Male,0.285714,2
0.653654,0.285714,0.25,Medium,Medium,No,0.666667,0.12,Medium,Yes,0.333333,Medium,High,Public,Neutral,0,No,'High School',Near,Male,0.095238,7
0.654655,0.809524,0.45,High,Low,Yes,1,0.98,Medium,Yes,0.166667,Low,Medium,Private,Positive,0.333333,No,'High School',Near,Male,0.333333,3
0.655656,0.452381,0.025,Medium,Low,Yes,0.5,0.4,Low,Yes,0.166667,Medium,Medium,Private,Positive,0.666667,No,'High School',Moderate,Female,0.095238,9
0.656657,0.452381,0.4,High,High,Yes,0.333333,0.74,Low,Yes,0.166667,Low,Medium,Public,Negative,0.666667,No,Postgraduate,Moderate,Male,0.238095,10
0.657658,0.452381,0.575,High,Medium,No,0.5,0.78,Medium,Yes,0.5,Low,High,Private,Negative,0.666667,No,'High School',Near,Female,0.261905,7
0.658659,0.47619,0.95,High,Medium,No,0.166667,0.32,Low,Yes,0.5,High,High,Public,Positive,0.833333,No,'High School',Near,Male,0.357143,3
0.65966,0.428571,0.525,High,High,No,0.666667,0.22,Low,Yes,0.5,Medium,Medium,Private,Negative,0.833333,No,Postgraduate,Near,Male,0.261905,8
0.660661,0.380952,0.825,Medium,Medium,Yes,0.833333,0.28,Medium,Yes,0.166667,Medium,Medium,Public,Neutral,0.5,No,'High School',Moderate,Female,0.214286,10
0.661662,0.380952,0.55,Medium,Low,No,0.333333,0.76,Low,Yes,0.333333,Low,Low,Private,Neutral,0.5,No,Postgraduate,Near,Male,0.166667,2
0.662663,0.452381,0.05,Low,Low,No,0.333333,0.84,High,Yes,0.333333,Medium,Medium,Public,Positive,0.5,No,Postgraduate,Moderate,Male,0.119048,10
0.663664,0.380952,0.325,High,Medium,Yes,0.5,0.7,Medium,Yes,0.333333,Low,Medium,Public,Positive,0.333333,No,'High School',Near,Male,0.190476,8
0.664665,0.357143,0.575,Medium,Medium,No,0.333333,0.44,Medium,Yes,0.166667,Low,High,Public,Positive,0.333333,No,College,Near,Male,0.190476,7
0.665666,0.47619,0.95,Medium,High,No,0.166667,0.26,Low,Yes,0,Low,High,Public,Neutral,0.333333,No,Postgraduate,Near,Male,0.285714,5
0.666667,0.404762,0.85,Medium,Medium,No,0.333333,0.42,Low,Yes,0.333333,High,Medium,Public,Neutral,0.5,No,Postgraduate,Far,Male,0.261905,4
0.667668,0.666667,0.225,Medium,High,No,0.333333,0.92,Low,Yes,0.166667,High,Medium,Public,Positive,0.666667,No,'High School',Near,Female,0.285714,10
0.668669,0.071429,0.225,Medium,Low,No,0.833333,0.86,Low,No,0.333333,Medium,High,Private,Negative,0.505735,No,'High School',Moderate,Female,0,10
0.66967,0.619048,0.2,Medium,Medium,No,0.833333,0.32,Medium,Yes,0.5,High,Medium,Private,Positive,0.5,No,'High School',Far,Male,0.214286,1
0.670671,0.619048,0.925,High,High,Yes,0.833333,0.32,Low,Yes,0.166667,Low,Medium,Public,Positive,0.5,No,'High School',Far,Male,0.357143,4
0.671672,0.166667,0.85,High,Low,No,0.666667,0.78,High,Yes,0,Medium,Medium,Public,Neutral,0.333333,No,'High School',Near,Female,0.190476,6
0.672673,0.404762,0.775,High,High,Yes,0.5,0.42,High,Yes,0,Medium,Medium,Public,Neutral,0.5,No,'High School',Near,Male,0.285714,6
0.673674,0.404762,0.4,High,High,No,0.333333,0.58,Medium,Yes,0.252798,Medium,Medium,Private,Positive,0.333333,No,Postgraduate,Far,Female,0.214286,2
0.674675,0.261905,0.5,Low,Low,No,0.833333,0.42,High,Yes,0.166667,Low,Low,Private,Positive,0.5,Yes,'High School',Moderate,Female,0.047619,9
0.675676,0.333333,0.475,High,Medium,Yes,0.666667,0.24,Low,Yes,0.166667,Low,Low,Public,Positive,0.5,No,College,Near,Male,0.166667,1
0.676677,0.285714,0.25,Medium,Medium,No,0.166667,0.18,Medium,Yes,0,Medium,High,Private,Positive,0.333333,No,Postgraduate,Near,Female,0.119048,4
0.677678,0.714286,0.5,High,High,Yes,0.333333,0.14,Low,Yes,0.166667,Medium,High,Private,Positive,0.5,No,'High School',Near,Female,0.333333,4
0.678679,0.595238,0.025,Low,Medium,Yes,0.166667,0.02,High,Yes,0,Low,Medium,Private,Neutral,0.833333,No,'High School',Moderate,Female,0.095238,2
0.67968,0.642857,0.125,Medium,Medium,Yes,0,0.28,Medium,Yes,1,Medium,High,Public,Neutral,0.5,No,Postgraduate,Near,Male,0.285714,8
0.680681,0.547619,0.875,High,Low,Yes,0.666667,0.18,Medium,Yes,0.333333,Low,High,Public,Negative,0.166667,No,College,Near,Male,0.285714,2
0.681682,0.285714,0.75,Medium,Medium,No,0.166667,0.26,Medium,Yes,0,Low,Medium,Public,Neutral,0.666667,No,'High School',Moderate,Female,0.142857,2
0.682683,0.380952,0.425,Medium,Medium,Yes,0.333333,0.08,Low,Yes,0.5,Low,Medium,Public,Neutral,0.666667,No,'High School',Moderate,Male,0.142857,2
0.683684,0.52381,0.525,Medium,Low,Yes,0.5,0.34,Medium,Yes,0,Medium,High,Private,Positive,0.833333,No,'High School',Moderate,Female,0.214286,1
0.684685,0.285714,0.375,Medium,High,Yes,0.5,0.52,High,Yes,0.166667,Medium,High,Public,Negative,0.166667,No,'High School',Moderate,Male,0.142857,5
0.685686,0.547619,0.75,Medium,Medium,Yes,0.333333,0.94,Low,Yes,0.166667,High,High,Public,Positive,0.666667,No,'High School',Near,Male,0.333333,4
0.686687,0.428571,0.775,Medium,Low,No,0.833333,0.34,Medium,Yes,0,Medium,Medium,Private,Negative,0.5,No,College,Near,Female,0.190476,2
0.687688,0.404762,0.775,Medium,Medium,No,0.166667,0.04,Medium,Yes,0.333333,Medium,Medium,Public,Negative,0.666667,No,'High School',Moderate,Female,0.190476,1
0.688689,0.547619,0.725,Medium,High,Yes,0.166667,0.36,Medium,Yes,0,Low,High,Public,Positive,0.333333,No,Postgraduate,Near,Female,0.309524,1
0.68969,0.52381,0.2,Low,Low,No,0.666667,0.82,Medium,Yes,0.833333,Low,Medium,Public,Negative,0.833333,No,Postgraduate,Near,Female,0.190476,2
0.690691,0.404762,0.35,Medium,Low,Yes,0.333333,0.34,High,Yes,0.333333,Low,High,Public,Neutral,0.333333,No,'High School',Near,Male,0.142857,1
0.691692,0.619048,0.475,Medium,Low,No,0.333333,0.3,Low,Yes,0,Medium,Medium,Private,Negative,0.333333,No,College,Near,Male,0.190476,9
0.692693,0.309524,0.325,Medium,Low,Yes,0.166667,0.92,Low,Yes,0.166667,Low,Medium,Public,Negative,0.5,No,'High School',Moderate,Female,0.095238,2
0.693694,0.547619,0.75,Medium,Medium,No,0.666667,0.3,Medium,Yes,0.666667,Low,Medium,Public,Neutral,0.666667,No,'High School',Moderate,Male,0.285714,3
0.694695,0.547619,0.325,Medium,Medium,Yes,0.5,0.98,Medium,Yes,0.5,Medium,High,Private,Neutral,0.5,No,'High School',Near,Female,0.261905,9
0.695696,0.404762,0.15,High,Medium,No,0.5,0.84,Medium,Yes,0.333333,Low,Medium,Private,Neutral,0.666667,No,'High School',Moderate,Male,0.166667,5
0.696697,0.5,0.4,High,Medium,Yes,0.333333,0.68,High,Yes,0.333333,Medium,High,Public,Neutral,0.5,No,'High School',Near,Male,0.285714,8
0.697698,0.261905,0.975,High,High,Yes,0.333333,0.6,Medium,Yes,0,High,Medium,Public,Positive,0.5,No,'High School',Moderate,Male,0.285714,7
0.698699,0.595238,0.225,Medium,Medium,Yes,0.5,0.22,Medium,Yes,0.166667,High,High,Public,Positive,0.333333,No,College,Near,Male,0.214286,6
0.6997,0.428571,0.6,Medium,High,Yes,0.666667,0.74,Low,Yes,0.333333,Low,High,Public,Positive,0.5,No,'High School',Moderate,Female,0.261905,2
0.700701,0.380952,0.425,Low,Medium,No,0.833333,0.34,Low,Yes,0,Low,High,Public,Neutral,0.833333,Yes,'High School',Near,Female,0.095238,4
0.701702,0.595238,0.075,Medium,High,Yes,0.833333,0.48,Medium,Yes,0.166667,Low,Medium,Private,Positive,0.666667,No,'High School',Near,Female,0.214286,9
0.702703,0.357143,0.5,High,Medium,No,0.666667,0.1,High,No,0,Low,Medium,Public,Positive,1,No,College,Moderate,Male,0.166667,7
0.703704,0.261905,0.7,Medium,Medium,No,0.666667,0.3,Medium,Yes,0,Low,Medium,Public,Positive,0.666667,No,'High School',Near,Male,0.166667,3
0.704705,0.238095,0.525,Medium,High,Yes,0.166667,0.52,Medium,Yes,0.166667,Low,Medium,Public,Neutral,0.5,No,Postgraduate,Far,Male,0.166667,6
0.705706,0.547619,0.875,Medium,Low,Yes,0.333333,0.46,Medium,No,0.5,Low,Medium,Public,Positive,0.333333,No,'High School',Moderate,Male,0.261905,8
0.706707,0.261905,0.3,Medium,Medium,No,0.666667,0.34,Low,Yes,0.666667,Medium,Medium,Public,Neutral,0.666667,No,'High School',Near,Male,0.119048,8
0.707708,0.714286,0.075,Low,High,Yes,0.5,0.48,Low,Yes,0.5,Medium,Medium,Public,Negative,0.333333,No,College,Moderate,Male,0.190476,8
0.708709,0.166667,0.925,Medium,High,Yes,0.666667,0.74,Medium,Yes,0,Medium,Medium,Public,Positive,0.333333,Yes,'High School',Near,Male,0.214286,8
0.70971,0.690476,0.375,Medium,Medium,No,0.666667,0.46,High,Yes,0.166667,Medium,Medium,Public,Negative,0.5,No,College,Near,Male,0.261905,10
0.710711,0.47619,0.575,Medium,Medium,Yes,0.666667,0.5,High,Yes,0.166667,Low,High,Public,Neutral,0.333333,No,'High School',Far,Male,0.214286,6
0.711712,0.428571,0.8,Medium,Medium,Yes,0.166667,0.7,Medium,Yes,0.166667,Medium,High,Private,Neutral,0.666667,No,'High School',Near,Male,0.285714,10
0.712713,0.380952,0.325,High,High,Yes,0.5,0.84,Medium,Yes,0.333333,High,Medium,Private,Negative,0.333333,No,'High School',Moderate,Male,0.214286,3
0.713714,0.5,0.725,High,Medium,No,0.333333,0.52,Medium,Yes,0.333333,Low,Medium,Public,Neutral,0.666667,No,'High School',Near,Male,0.285714,9
0.714715,0.452381,0.125,High,High,Yes,0.333333,0.94,Medium,Yes,0.252798,Low,Low,Private,Negative,0.5,No,'High School',Moderate,Female,0.166667,3
0.715716,0.619048,0.3,Medium,Low,No,0,0.36,Medium,No,0,Medium,High,Public,Negative,0.5,Yes,College,Near,Male,0.119048,4
0.716717,0.47619,0.15,Medium,Medium,Yes,0.5,0.26,Medium,Yes,0,High,Medium,Public,Neutral,0.5,No,'High School',Near,Female,0.142857,10
0.717718,0.47619,0.8,High,Medium,Yes,0,0.7,Low,Yes,0.166667,High,Medium,Public,Negative,0.5,No,'High School',Far,Male,0.261905,1
0.718719,0.404762,0.225,Low,Medium,No,0.666667,0.18,Low,No,0.166667,Low,Medium,Public,Positive,0.666667,No,'High School',Near,Female,0.047619,2
0.71972,0.452381,0.725,Low,Medium,Yes,0.833333,0.9,Medium,Yes,0.5,Low,Medium,Public,Positive,0.5,No,'High School',Near,Male,0.261905,6
0.720721,0.5,0.95,Medium,Low,Yes,0.666667,0.38,Medium,Yes,0.666667,High,Medium,Private,Positive,0.333333,No,'High School',Near,Female,0.333333,?
0.721722,0.214286,0.525,Medium,Low,Yes,0.5,0.7,Low,Yes,0.166667,Low,Medium,Public,Neutral,0.333333,No,College,Near,Male,0.119048,9
0.722723,0.261905,0.55,Low,Medium,No,0.833333,0.58,High,Yes,0,Low,Medium,Private,Positive,0.505735,No,College,Moderate,Female,0.119048,8
0.723724,0.547619,0.45,High,Low,Yes,0.5,0.06,High,Yes,0,Medium,Medium,Public,Neutral,0.666667,Yes,'High School',Near,Male,0.190476,2
0.724725,0.47619,0.325,Medium,Medium,No,0.333333,0.7,Medium,Yes,1,Medium,High,Public,Neutral,0.833333,No,College,Near,Male,0.285714,2
0.725726,0.428571,0.475,Medium,High,Yes,0.5,0.8,Medium,Yes,0.166667,Medium,Medium,Public,Negative,0.666667,No,College,Far,Female,0.238095,8
0.726727,0.452381,0.6,Medium,Medium,Yes,1,0.98,Low,Yes,0.333333,Medium,Medium,Private,Positive,0.5,No,'High School',Moderate,Male,0.261905,8
0.727728,0.5,0.975,Medium,Medium,Yes,0.166667,0.42,High,Yes,0,Medium,High,Public,Neutral,0.666667,No,College,Near,Female,0.333333,1
0.728729,0.380952,0.95,Low,High,No,0.166667,0.5,Low,Yes,0.166667,Low,Low,Private,Positive,0.505735,Yes,College,Near,Male,0.214286,5
0.72973,0.333333,0.85,Low,Medium,No,0.666667,0.88,Low,Yes,0.166667,High,Medium,Public,Positive,0.666667,No,'High School',Moderate,Male,0.238095,2
0.730731,0.47619,0.9,Medium,High,No,0.5,0.26,Medium,Yes,0.166667,Medium,Medium,Private,Negative,0.333333,No,Postgraduate,Far,Female,0.285714,1
0.731732,0.309524,0.475,High,Medium,Yes,0.333333,0.18,Medium,Yes,0.833333,Medium,High,Public,Positive,0.5,No,Postgraduate,Far,Male,0.238095,3
0.732733,0.5,0.65,Medium,Medium,Yes,0.166667,0.14,High,Yes,0.333333,Medium,Medium,Public,Positive,0.5,No,College,Moderate,Male,0.261905,3
0.733734,0.214286,0.9,Medium,Medium,No,0,0.98,Medium,Yes,0.166667,Medium,Medium,Private,Negative,0.833333,No,College,Near,Female,0.238095,10
0.734735,0.595238,0.4,Medium,Medium,No,0.166667,0.28,Low,Yes,0,Medium,Medium,Public,Positive,0.833333,No,College,Far,Female,0.190476,9
0.735736,0.52381,0.95,Medium,Medium,No,0.833333,0.76,High,Yes,0.166667,Low,Medium,Public,Negative,0.666667,No,Postgraduate,Moderate,Female,0.333333,10
0.736737,0.5,0.425,Medium,Medium,Yes,0.5,0.44,Medium,Yes,0.333333,Medium,High,Public,Neutral,0.5,No,'High School',Near,Male,0.214286,1
0.737738,0.595238,0.6,Low,High,No,0,0.24,Medium,No,0.5,High,High,Public,Positive,0.333333,No,'High School',Near,Male,0.285714,2
0.738739,0.690476,0.495779,High,Medium,Yes,0.833333,0.92,Medium,Yes,0.166667,Medium,High,Private,Neutral,0.5,Yes,'High School',Near,Male,0.357143,9
0.73974,0.595238,0.95,Medium,Low,Yes,0.833333,0.46,High,Yes,0.166667,High,Low,Public,Neutral,1,No,Postgraduate,Moderate,Male,0.357143,5
0.740741,0.190476,0.25,Medium,Medium,No,0.833333,0.56,Low,Yes,0.166667,Medium,Low,Public,Neutral,0.333333,No,'High School',Near,Female,0.047619,9
0.741742,0.261905,0.75,Medium,High,No,0.333333,0.22,Low,Yes,0.333333,Medium,High,Public,Neutral,0.5,No,College,Near,Male,0.214286,6
0.742743,0.357143,0.525,High,Medium,Yes,0.5,0.32,Medium,Yes,0.5,High,High,Private,Positive,0.666667,No,'High School',Near,Male,0.261905,10
0.743744,0.452381,0.275,Medium,Low,No,0.5,0.74,High,Yes,0.166667,Medium,Medium,Public,Negative,0.833333,No,'High School',Near,Male,0.166667,10
0.744745,0.52381,0.775,Low,High,Yes,0.833333,0.34,Low,Yes,0.333333,Low,Medium,Public,Neutral,0.666667,No,'High School',Near,Female,0.285714,3
0.745746,0.357143,0.55,High,Medium,Yes,0.333333,0.5,Low,Yes,0.252798,Medium,Medium,Public,Neutral,0.5,No,College,Moderate,Female,0.238095,8
0.746747,0.47619,0.65,Medium,Low,No,0.333333,0.12,Medium,Yes,0.166667,Low,High,Private,Negative,0.333333,No,College,Near,Female,0.190476,9
0.747748,0.333333,0.325,Low,High,Yes,0.666667,0.86,Medium,Yes,0.166667,Low,High,Public,Positive,0.666667,No,College,Far,Male,0.166667,2
0.748749,0.357143,0.475,Low,Medium,Yes,0.833333,0.74,Medium,Yes,0.166667,Low,Medium,Public,Neutral,0.333333,No,College,Moderate,Female,0.142857,9
0.74975,0.261905,0.625,High,High,Yes,0.5,0.76,High,Yes,0.166667,Low,Medium,Public,Neutral,0,No,College,Far,Female,0.214286,4
0.750751,0.309524,0.4,High,Medium,Yes,0.666667,0.18,Low,Yes,0.5,Medium,Medium,Private,Neutral,0.833333,No,'High School',Moderate,Male,0.166667,8
0.751752,0.261905,0.2,High,High,Yes,0.5,0.5,Medium,Yes,0.166667,Medium,Low,Private,Positive,0.666667,No,'High School',Near,Male,0.142857,5
0.752753,0.309524,0.95,High,High,No,0.5,0.02,Medium,Yes,0,Medium,Low,Public,Positive,0.166667,Yes,'High School',Near,Male,0.214286,6
0.753754,0.595238,0.5,Medium,Low,Yes,0.333333,0.32,Medium,Yes,0.333333,High,Medium,Public,Neutral,0.666667,No,Postgraduate,Near,Male,0.285714,4
0.754755,0.309524,0.725,Medium,Low,Yes,0.166667,0.34,Low,No,0.5,Low,Low,Private,Neutral,0.5,No,'High School',Far,Female,0.119048,5
0.755756,0.833333,0.4,Medium,Medium,Yes,0.333333,0.92,Medium,Yes,0.166667,Low,Medium,Private,Neutral,0.333333,No,College,Near,Male,0.309524,1
0.756757,0.52381,0.35,High,Low,No,0.333333,1,Low,Yes,0.333333,High,Low,Private,Positive,0.5,No,'High School',Near,Male,0.238095,3
0.757758,0.47619,0.4,Medium,Medium,No,0.5,0.62,Medium,Yes,0,Medium,High,Private,Positive,0.333333,No,College,Moderate,Female,0.214286,4
0.758759,0.333333,0.4,High,High,Yes,0.833333,0.52,Medium,Yes,0.166667,Medium,High,Public,Neutral,0.333333,No,Postgraduate,Far,Female,0.214286,1
0.75976,0.547619,0.55,Low,Medium,Yes,0.5,0.44,Medium,Yes,0,Medium,High,Public,Positive,0.333333,No,Postgraduate,Moderate,Female,0.238095,3
0.760761,0.380952,0.55,High,Medium,No,0.333333,0.02,Medium,Yes,0.166667,Low,Medium,Public,Positive,0.5,No,Postgraduate,Moderate,Male,0.190476,4
0.761762,0.47619,0.5,Medium,Medium,Yes,0.666667,0.8,Medium,Yes,0,Medium,Medium,Public,Negative,0.666667,No,College,Near,Male,0.238095,9
0.762763,0.809524,0.125,High,Medium,Yes,0.5,0.68,High,Yes,0,Medium,Medium,Public,Positive,0.333333,No,'High School',Moderate,Male,0.285714,3
0.763764,0.428571,0.5,Low,Low,No,0.666667,0.64,Medium,Yes,0.833333,Low,Low,Public,Positive,0.5,No,College,Near,Male,0.214286,3
0.764765,0.619048,0.175,Low,Medium,Yes,0.333333,0.8,Medium,Yes,0.333333,High,High,Private,Neutral,0.5,No,'High School',Moderate,Male,0.214286,4
0.765766,0.357143,0.125,Low,High,No,0.833333,0.92,Low,Yes,0.333333,Low,Medium,Public,Negative,0.333333,No,'High School',Near,Male,0.095238,9
0.766767,0.452381,0.925,Medium,High,No,0.833333,0.38,Low,Yes,0,Low,Low,Public,Negative,0.5,Yes,'High School',Near,Male,0.214286,9
0.767768,0.714286,0.6,Medium,High,No,0.5,0.42,Low,Yes,0.666667,Low,Medium,Public,Negative,0.666667,No,'High School',Far,Male,0.285714,1
0.768769,0.357143,0.65,High,High,No,0.666667,0.98,Medium,Yes,0.666667,Low,High,Private,Neutral,0.666667,No,College,Near,Male,0.333333,8
0.76977,0.714286,0.4,Medium,Medium,Yes,0.833333,0.66,Medium,Yes,0.333333,High,Medium,Private,Negative,0.505735,No,'High School',Moderate,Female,0.285714,10
0.770771,0.547619,0.9,Low,High,No,0.333333,0.86,Medium,Yes,0.333333,Low,Medium,Public,Neutral,0.333333,No,'High School',Moderate,Female,0.857143,1
0.771772,0.380952,0.65,Medium,Medium,No,0.5,0.22,Medium,No,0.333333,High,Medium,Public,Positive,0.5,No,'High School',Moderate,Male,0.190476,2
0.772773,0.547619,0.775,Low,Low,Yes,0.5,0.32,High,Yes,0.333333,Low,High,Public,Neutral,0.5,No,'High School',Near,Male,0.261905,10
0.773774,0.595238,0.375,High,Medium,No,0.166667,0.4,Low,Yes,0,High,Low,Private,Neutral,0.333333,No,Postgraduate,Near,Male,0.238095,5
0.774775,0.547619,0.95,High,Low,No,0.666667,0.32,High,Yes,0.333333,Low,Medium,Public,Positive,0.166667,No,'High School',Moderate,Male,0.309524,6
0.775776,0.238095,0.825,High,Medium,No,0.833333,0.88,Medium,Yes,0.666667,Low,High,Public,Neutral,0.666667,No,'High School',Moderate,Male,0.261905,2
0.776777,0.357143,0.85,Medium,Medium,No,0.5,0.52,Low,Yes,0.333333,Medium,Medium,Public,Neutral,0.5,Yes,'High School',Near,Female,0.214286,10
0.777778,0.428571,0.175,Low,Medium,Yes,0.666667,0.96,Medium,Yes,0.333333,Low,Medium,Private,Negative,0.333333,No,Postgraduate,Near,Female,0.142857,5
0.778779,0.452381,0.275,Medium,Medium,Yes,0.833333,0.32,Medium,Yes,0.166667,Medium,Low,Private,Negative,0.833333,Yes,College,Near,Female,0.119048,3
0.77978,0.547619,0.275,Medium,High,Yes,0.333333,0.04,Medium,Yes,0.333333,Medium,Medium,Private,Neutral,0.5,No,College,Far,Female,0.190476,7
0.780781,0.47619,0.275,Medium,Medium,Yes,0.666667,0.14,Low,No,0.333333,High,Medium,Public,Positive,0.166667,No,Postgraduate,Near,Female,0.190476,1
0.781782,0.261905,0.85,Low,High,Yes,0.333333,0.22,Medium,Yes,0.5,High,High,Public,Neutral,0.666667,No,College,Near,Male,0.261905,5
0.782783,0.5,0.025,Low,Low,Yes,0.333333,0.64,Low,Yes,0.666667,Medium,Medium,Public,Positive,0.666667,No,'High School',Moderate,Female,0.142857,3
0.783784,0.547619,0.075,High,Medium,No,0.666667,0.18,Low,Yes,0.166667,Low,Medium,Public,Neutral,0.5,Yes,'High School',Near,Male,0.095238,2
0.784785,0.52381,0.275,Medium,Medium,Yes,0.5,0.38,High,Yes,0.5,Low,Medium,Public,Positive,0.833333,Yes,'High School',Far,Female,0.190476,3
0.785786,0.595238,0.2,Medium,High,Yes,0.666667,0.8,Medium,Yes,0.666667,Low,High,Private,Neutral,0.5,No,'High School',Near,Male,0.285714,10
0.786787,0.571429,0.225,High,Medium,Yes,0.5,0.12,Medium,Yes,0.333333,Low,Medium,Private,Neutral,0.666667,No,'High School',Near,Male,0.214286,4
0.787788,0.52381,0.8,Low,Medium,No,0.666667,0.08,Medium,Yes,0,High,Low,Public,Positive,0.166667,No,Postgraduate,Near,Female,0.238095,2
0.788789,0.452381,0.575,High,Low,No,0.833333,0.54,High,Yes,0,Low,Medium,Public,Positive,0.5,Yes,'High School',Near,Male,0.214286,2
0.78979,0.214286,0,Medium,Medium,No,0.833333,0.7,Medium,Yes,0,Medium,Medium,Public,Positive,0.666667,No,Postgraduate,Near,Male,0.095238,3
0.790791,0.52381,0.425,Low,Medium,Yes,0.666667,0.92,Medium,Yes,0.252798,High,Medium,Private,Neutral,0.166667,Yes,College,Near,Male,0.214286,2
0.791792,0.47619,0.4,Medium,High,Yes,0.666667,0.66,Medium,Yes,0,Low,Medium,Public,Positive,0.833333,No,'High School',Near,Male,0.238095,6
0.792793,0.5,0.125,Low,Medium,No,0.5,0.94,Low,Yes,0.333333,Medium,High,Private,Neutral,0.666667,No,'High School',Moderate,Female,0.142857,2
0.793794,0.261905,0.675,Medium,Low,Yes,0.5,0.24,Medium,No,0.333333,Medium,Medium,Public,Neutral,0.666667,No,'High School',Near,Female,0.220989,1
0.794795,0.309524,0.7,Medium,Medium,No,0.666667,0.34,Medium,Yes,0.333333,High,Medium,Public,Neutral,0.5,No,Postgraduate,Far,Male,0.190476,8
0.795796,0.595238,0.725,Medium,Low,Yes,0.5,0.84,Medium,Yes,0.333333,Low,High,Public,Positive,0.333333,No,Postgraduate,Moderate,Male,0.333333,10
0.796797,0.452381,0.725,Medium,High,Yes,0.666667,0.82,Medium,Yes,0.333333,Medium,Medium,Public,Positive,0.5,No,'High School',Near,Female,0.333333,4
0.797798,0.547619,0,Medium,High,Yes,0.833333,0.66,High,Yes,0.333333,Medium,Low,Public,Positive,0.5,Yes,'High School',Near,Male,0.190476,2
0.798799,0.452381,0.95,Low,Medium,No,0.5,0.5,High,Yes,0.666667,Medium,Medium,Private,Positive,0.166667,No,College,Near,Male,0.333333,4
0.7998,0.452381,0.825,High,Medium,Yes,0,0.02,Low,Yes,0.166667,Medium,Medium,Public,Positive,0.5,No,'High School',Near,Male,0.261905,2
0.800801,0.595238,0.9,High,High,Yes,1,0.28,Low,Yes,0.333333,Medium,Medium,Private,Neutral,0.5,Yes,'High School',Near,Female,0.333333,5
0.801802,0.380952,0.025,Medium,Low,Yes,0.333333,0.16,Medium,Yes,0.166667,Medium,High,Public,Neutral,0.666667,No,'High School',Near,Male,0.047619,7
0.802803,0.47619,0.925,Medium,Medium,Yes,0.5,0.06,Medium,Yes,0,High,Medium,Public,Neutral,0.333333,No,'High School',Moderate,Male,0.261905,6
0.803804,0.380952,0.8,Medium,High,No,0.666667,0.78,Medium,Yes,0,Low,Low,Public,Positive,0.5,Yes,'High School',Near,Male,0.238095,2
0.804805,0.380952,0.495779,Low,Medium,Yes,0.833333,0.14,High,Yes,0.5,Low,High,Private,Neutral,0.333333,No,College,Near,Male,0.261905,4
0.805806,0.404762,0.1,Medium,Low,Yes,1,0.36,Low,Yes,0.166667,Low,Medium,Public,Positive,0.833333,No,'High School',Near,Male,0.095238,8
0.806807,0.47619,0.75,Medium,Medium,Yes,0.333333,0.98,Low,Yes,0.333333,Low,High,Public,Positive,0.333333,No,'High School',Moderate,Male,0.309524,7
0.807808,0.380952,0.95,Medium,High,Yes,0.833333,0.4,Low,Yes,0.166667,High,Medium,Private,Negative,0.333333,No,'High School',Near,Male,0.285714,7
0.808809,0.642857,0.675,Low,Low,Yes,0.5,0.14,Medium,Yes,0.333333,Medium,High,Private,Negative,0.505735,No,'High School',Moderate,Male,0.238095,4
0.80981,0.333333,0.575,High,Medium,Yes,1,0.68,Medium,Yes,0.166667,High,High,Public,Negative,0.333333,No,College,Near,Male,0.238095,1
0.810811,0.428571,0.95,Medium,High,No,0.833333,0.8,Low,No,0.166667,High,Medium,Private,Positive,0.333333,No,College,Far,Female,0.285714,7
0.811812,0.380952,0.45,Medium,High,No,0.5,0.28,Medium,Yes,0,Low,Medium,Private,Neutral,0.5,No,'High School',Near,Female,0.166667,6
0.812813,0.666667,0.6,High,Medium,Yes,0.333333,0.8,Medium,Yes,0,Medium,High,Public,Positive,0.5,No,Postgraduate,Far,Male,0.357143,8
0.813814,0.47619,0.475,High,Medium,No,0,0.28,Low,Yes,0,Low,High,Public,Negative,0.666667,No,College,Moderate,Male,0.190476,5
0.814815,0.595238,0.925,Medium,Medium,No,0.666667,0.7,Low,No,0.333333,High,Low,Public,Neutral,0.5,No,'High School',Near,Male,0.309524,8
0.815816,0.238095,0.075,High,Medium,Yes,0.833333,0.12,High,Yes,0.333333,Medium,Medium,Public,Neutral,0.5,No,'High School',Near,Female,0.095238,10
0.816817,0.5,0.5,Medium,Medium,Yes,0.666667,0.42,High,Yes,0.333333,Low,Medium,Private,Positive,0.5,No,'High School',Near,Female,0.238095,8
